,B1_mean,B1_std,B1_skew,B1_kurtosis,B1_entropy,B1_rms,B1_max,B1_p2p,B2_mean,B2_std,B2_skew,B2_kurtosis,B2_entropy,B2_rms,B2_max,B2_p2p,B3_mean,B3_std,B3_skew,B3_kurtosis,B3_entropy,B3_rms,B3_max,B3_p2p,B4_mean,B4_std,B4_skew,B4_kurtosis,B4_entropy,B4_rms,B4_max,B4_p2p
2004-02-12 10:32:39,0.05833287758191331,0.07347801857138431,0.08392907619065866,0.6291183988711353,4.811405514718639,0.07418001939277949,0.454,0.8400000000000001,0.07183163240392648,0.09005695039182222,0.12684335740679434,0.5071650278262565,5.012819597685367,0.09094475404601768,0.513,0.9770000000000001,0.08324190634308314,0.10843569769119901,0.2047707025373197,3.2144504694779648,4.666280834086331,0.10940292188224622,1.023,1.934,0.04306655598417764,0.053168986414166626,-0.0220810155673183,0.06611845471681654,4.494251142027009,0.05410474384748614,0.264,0.457
2004-02-12 10:42:39,0.05899521461008769,0.07533943565983704,0.0520544335613171,0.6489301140306112,4.83530977183824,0.0753817891240941,0.388,0.757,0.07400571316958819,0.09338429070377878,0.07002132244752554,0.2536017570252742,5.053748868534183,0.0934169536688873,0.481,0.938,0.08443542165144764,0.10978967438630122,-0.023790852283088665,1.3963329532000741,4.963402461844897,0.10981474018532666,0.752,1.433,0.044541042043067094,0.05597556205439696,0.0016452275709661467,0.10776921723638155,4.545836555378197,0.0561020177735314,0.249,0.478
2004-02-12 10:52:39,0.060236437326040664,0.07618881285867954,0.03286947465449743,0.5142577508440107,4.848342528919889,0.07622761795279173,0.503,0.903,0.07422662239367123,0.09370711796791674,0.09657438560629497,0.3109973280312226,5.055173388387341,0.09372015995635745,0.503,0.994,0.08392607060891626,0.10985482562219519,0.05655889357346105,2.640610297624058,4.787431454999994,0.10986372641040495,0.933,1.719,0.04444308804140667,0.056039387348527286,0.07051560208674972,0.25750316840093923,4.544782591808188,0.05614637956518867,0.354,0.688
2004-02-12 11:02:39,0.06145544216026119,0.07869447820550035,0.041523339629660413,1.1583516384296515,4.76155095632278,0.07872550887324226,0.608,1.184,0.07384408418379779,0.0929199952754173,0.10592006161872314,0.23565557498671863,5.012210967650721,0.09294860244994184,0.569,1.043,0.08445744421114317,0.11061977492029132,0.03353684298234472,2.6845911415384562,4.680226357643278,0.11066160367029386,1.016,1.951,0.04508140045900594,0.05668636393294509,-0.03640927543962514,0.8066350567314529,4.553737411517063,0.05680816349624759,0.525,1.038
2004-02-12 11:12:39,0.06136075980272448,0.07844003535080543,0.028133928158671856,0.6036470914822427,4.875061717023318,0.07847485144734644,0.391,0.782,0.07560876995947072,0.09533966832958578,0.0980136347547105,0.22653314791643098,5.073326149190101,0.09535010980392772,0.486,0.938,0.0828368084379122,0.10750307385579856,-0.002802257026174465,1.579093664748259,4.905366835343841,0.10750673459509393,0.771,1.516,0.045118365154547535,0.056778490326852685,0.019102715426925876,0.13931563223121168,4.560104857577589,0.05684149766868912,0.244,0.45599999999999996
2004-02-12 11:22:39,0.06166482738414932,0.07829592813340773,0.026859297738417623,0.45689297971244613,4.876221536940216,0.0783107019714664,0.439,0.8049999999999999,0.07327862688607763,0.09239458365915386,0.06072233947483705,0.1861515824842126,5.042918297538808,0.09240366114815836,0.574,0.96,0.08487924215049512,0.11050893497103442,0.07735455882949524,1.8640766470905912,4.841284547740086,0.11050952269898985,0.862,1.643,0.04417222520630746,0.05549690236862292,0.012718213778111893,0.14959101318329449,4.537804563745627,0.055567220129563694,0.247,0.489
2004-02-12 11:32:39,0.06194389374481137,0.07861870018874302,0.05850890805422668,0.479035127642538,4.879128680834025,0.07863313071819818,0.408,0.796,0.07459290004394699,0.09390677991215113,0.09913974273229874,0.25041756583286956,5.01774464581156,0.09391974656515546,0.583,1.04,0.0826263001123098,0.10737697990328521,0.14565641145302397,1.8225648974345652,4.837062906613463,0.10739042396477422,0.896,1.6139999999999999,0.044658577078957803,0.056206039612250895,-0.019687531168728446,0.10811212504219858,4.550264020731456,0.05627979090230375,0.239,0.45599999999999996
2004-02-12 11:42:39,0.06123052883441498,0.0777484534542011,0.08249403504642658,0.4724847543370241,4.868507385164806,0.07777286911807968,0.415,0.749,0.07417159040968728,0.09322804812764843,0.08684554883358683,0.10399816421405239,5.051822643960569,0.09324202904416266,0.41,0.82,0.08202192489867637,0.10622320374143225,0.0015439417672146317,1.445479720470113,4.880507685304281,0.10623431702503239,0.776,1.5470000000000002,0.0438400800820339,0.055457700032163985,-0.01723977094245825,0.2101424941793204,4.536200291435593,0.05550518777919617,0.229,0.456
2004-02-12 11:52:39,0.06227974998779191,0.07900737564891369,-0.008154246900790632,0.40510927520038464,4.886069016361932,0.07902857118923585,0.386,0.747,0.07580775428487717,0.09585877235120442,0.035212144746159295,0.45188612493736,5.011319840359345,0.09585974406268903,0.613,1.07,0.08437228380291958,0.11058141863664253,0.034262995615388286,2.385632671238335,4.7865021020248895,0.11058659100922037,0.967,1.736,0.0442722300893584,0.055798025170116866,0.00843342735440181,0.16037162226601964,4.542952433799225,0.055854558241484505,0.33,0.557
2004-02-12 12:02:39,0.05989027784559737,0.07568802269516567,0.046384593601192466,0.32591296191457975,4.843950504166094,0.07571536369604259,0.378,0.722,0.0751147516968594,0.09472730616726306,0.08961558603836002,0.19660899362227546,5.067185593936225,0.0947406566942666,0.466,0.883,0.08450603056789824,0.10975937067575918,0.00624852266936389,1.4619946340831906,4.9680658629951076,0.1097730362532451,0.781,1.445,0.04397397333854041,0.05539286268563957,0.029720276446396632,0.20631128598019677,4.534483725463099,0.05546092326560313,0.291,0.5449999999999999
2004-02-12 12:12:39,0.06237125836222416,0.0792245844907782,0.033481583099960764,0.455471768550614,4.887429576576406,0.0792428736793189,0.415,0.815,0.07550495629669339,0.0951273609612409,0.08217144457605766,0.17058661907969297,5.071648749284228,0.09514460891863293,0.4,0.793,0.08223799990233874,0.10600915015348415,0.061260861508382475,1.1018831215210567,5.1662040836163365,0.10602570430392444,0.61,1.218,0.04417080912153785,0.05544061255782932,0.03624671421135812,0.1746804175051082,4.535143833166998,0.05552452960064074,0.291,0.54
2004-02-12 12:22:39,0.06083705259045822,0.07762551856432799,0.019470703184907134,0.6420497057083758,4.8650559743382615,0.07763912783893447,0.474,0.913,0.07464759021436533,0.09331047926626979,0.06996927237568773,0.059540833077981414,5.053530948645418,0.09332898493331555,0.415,0.8180000000000001,0.08055198007715209,0.10458755814350813,0.10493842331303874,1.6371801060526852,4.822984857609058,0.10460279262903202,0.867,1.595,0.04360154304409258,0.054701403974947674,0.0014384810333014392,0.11067673330003736,4.522999915367749,0.05477077135118716,0.276,0.505
2004-02-12 12:32:39,0.06109014112017134,0.07736738469875891,0.025676466895003018,0.36524934436258993,4.865143092054867,0.07740419179014077,0.4,0.778,0.07483221837003735,0.09436813706953902,0.09279822805840798,0.29067387721177784,5.020162658315077,0.0943827193391307,0.615,1.045,0.08078705014893349,0.1044103452288834,-0.01503133127050498,1.154976596156288,5.085777997751203,0.10442433724516637,0.615,1.213,0.043524488500413926,0.054602214469895057,-0.03366495543516543,0.04508326564721843,4.520404374562688,0.05469114502198336,0.234,0.456
2004-02-12 12:42:39,0.06259866204404413,0.07985356531667373,0.036634756596476546,0.5991416797380991,4.893724204509241,0.07985841455545742,0.432,0.852,0.07548815860149384,0.09483047086471763,0.09951219694874609,0.10697684457418433,5.068471885060737,0.09483664357359395,0.417,0.776,0.08062556765467017,0.10488455983706525,0.05491347046004583,1.5419133461092396,4.981031271866964,0.10489663585679453,0.684,1.326,0.044679281214901986,0.05618204583526769,0.0034293502197316026,0.10258436533150084,4.549317966215749,0.05625518016307857,0.266,0.513
2004-02-12 12:52:39,0.06234069046340073,0.07918356474685086,0.024793227272938326,0.5516357140585191,4.8861769727042015,0.07921703904071795,0.422,0.8049999999999999,0.07560125006103757,0.09476843790151065,0.10751553083753031,0.14074397062879385,5.067750517715284,0.094781239563595,0.461,0.847,0.08039816397284996,0.10365570051418597,0.004058251313405354,1.2156266074792774,4.9353850135258,0.10366524175330363,0.691,1.37,0.044245519800769774,0.055550133858621974,0.010989040774523036,0.0803638224085157,4.538450916338707,0.05563183547411197,0.227,0.447
2004-02-12 13:02:39,0.06162976707847048,0.07864894818243864,-0.013387632273120877,0.5536073592489772,4.878412334124367,0.07866180939836745,0.371,0.725,0.07528429122515723,0.09462762441579997,0.0805556183904015,0.1961935548029312,5.066406337708196,0.09463317501989672,0.513,0.987,0.08099931637286957,0.10470876806188693,0.024891887802496755,1.3692987439574762,4.9183350854585965,0.10472226236095075,0.725,1.396,0.04468836368963167,0.05623160847496462,0.0371018694478784,0.19408022981319162,4.549783253438655,0.056324186934995996,0.291,0.538
2004-02-12 13:12:39,0.061884955320083805,0.07843091842954435,0.016516119705018126,0.4802700020958972,4.878237448713375,0.07845498036790617,0.439,0.8200000000000001,0.07599184530494661,0.09568657089108355,0.09873756570880327,0.16645080489516006,5.0773243114231335,0.09569212359790993,0.476,0.9059999999999999,0.08330416524244287,0.1086957226987658,-0.03883865255012467,2.0738219852780255,4.783571255977615,0.10870511888238726,0.962,1.7189999999999999,0.04454856194149975,0.05611091748275641,-0.019908399984946708,0.214638527569043,4.547247184751425,0.056175028872633904,0.3,0.5760000000000001
2004-02-12 13:22:39,0.06124630108892012,0.07760856675037517,0.02043834753131989,0.448020430948433,4.86662235710947,0.07762448814783195,0.444,0.849,0.07403252111919466,0.09292764558964087,0.0963556315270896,0.11816043823416855,5.049225927571905,0.09294026609163882,0.454,0.864,0.08016592607060845,0.10421088843062859,0.05813142852986028,2.367607591275718,4.719690764073469,0.104217883094023,0.984,1.7530000000000001,0.043482103618339686,0.05476243783514635,-0.03368909279914884,0.20324084427794142,4.522997769328233,0.054830766987592636,0.308,0.5860000000000001
2004-02-12 13:32:39,0.06147629278773367,0.07778027602281305,0.0035624444202039408,0.34169672342510493,4.871546539723017,0.07782727773993013,0.405,0.761,0.07533194980223569,0.09495414874022672,0.10600139863304765,0.13768282369936147,5.070948472558671,0.09496844768123333,0.425,0.8300000000000001,0.08176219541969808,0.10521837361813373,0.08362340913478532,1.153054737458604,4.97179120313668,0.10523231736124429,0.676,1.3250000000000002,0.044156159968747145,0.05554342759831508,-0.0005071098310431511,0.09247846630035284,4.537762322998222,0.055627022595620336,0.229,0.451
2004-02-12 13:42:39,0.06184325406513929,0.07890395817650608,-0.0320498961971475,0.5968040104233632,4.882001830861613,0.07893448896101438,0.471,0.874,0.07581947360710942,0.09547638631161565,0.1417383511612635,0.24282212146176896,5.072982963553416,0.0954771500207396,0.479,0.933,0.08151184139850559,0.10675647976267645,0.02695390203360316,2.4557037264066257,4.692243416319818,0.10676337084582431,0.935,1.8530000000000002,0.04355427511108798,0.05467956277012633,-0.015880814557289277,0.08190552918614813,4.522956118955974,0.05476446956124498,0.229,0.444
2004-02-12 13:52:39,0.06221309634259428,0.0790188825040652,0.06160704161597846,0.5066734637738177,4.883731977561737,0.07903025212545657,0.415,0.8029999999999999,0.0759205527613651,0.09565495943390534,0.11740916193704658,0.15272938293165783,5.076935637056412,0.0956674434145649,0.486,0.899,0.08089569803213054,0.1056068747485239,0.057659158118334455,1.914428528207028,4.86217544468599,0.10562043691065622,0.889,1.5510000000000002,0.043924801015672824,0.0552672940065661,-0.044152253430085234,0.15086914887042102,4.532731888056103,0.05534632493995954,0.242,0.471
2004-02-12 14:02:39,0.06262576297670744,0.07934651362208368,0.03772732162828148,0.38463295352525506,4.889619279971236,0.07936517835135827,0.381,0.742,0.07640636749841274,0.09608048847566386,0.07502589244752238,0.15705675469385705,5.082326865227725,0.09608624273674057,0.486,0.8939999999999999,0.08229376434396181,0.10640044514435086,0.04708017070166369,1.2878209332942734,4.955375942572944,0.10640108862107103,0.703,1.396,0.043765808877385355,0.05517166194762819,-0.020370758287743377,0.1644454626549341,4.530357656186538,0.05524831391312919,0.266,0.498
